name,street2,city_id,state_id,country_id,country_base_gst_type,gst_category,gst_reg,gst_no,pan,ref,gst_credit,disc,nedisc,adisc,tdisc,section_id,reverse_tax,notify_email,deemed_export,sez,export,tax_exempted,sale_type,sale_sub_type_id,property_account_receivable,property_account_payable,property_payment_term
AROMEX INDUSTRY,"42 B ,G.D.AMBEKAR ROAD,WADALA (W),MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500062,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ARUNA.M. (SALES EXECUTIVE),"PALANGANATHAM,MADURAI",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PA9600006,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ARUNODAYA CHARITABLE SOCIETY,"SOMANAHALLI POST, MADDUR TALUK,  MANDYADIST., KARNATAKA",MUDDUR,FALSE,India,FALSE,FALSE,FALSE,29AACTA0162F1Z4,FALSE,9300022,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
AS DIAGNOSTICS & DISPOSIBLES,"DR.NATESAN ROAD, OPP.ICE HOUSE POLICE STATION, CHENNAI-600 005.",Chennai,Tamil Nadu,India,FALSE,FALSE,FALSE,33AQXPS5602F1ZK,FALSE,9225005,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASAHI FILTER FABRICS PVT.LTD.,"MAHAKAVI BHARATHI NAGAR,,CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,,PA9500054,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASES CHEMICAL WORKS,"JODHPUR -,",Jodhpur,Rajasthan,FALSE,FALSE,FALSE,FALSE,08AABFA4650R1Z4,AABFA4650R,PA9500008,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASHAKIRAN WOMEN CHARITABLE SOCIETY,KRISHNA DT.,FALSE,Andhra Pradesh,India,FALSE,FALSE,FALSE,37AAATA8389E1Z1,FALSE,9400011,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,30 Net Days
ASHOK.R.,"MELAYANAMBAKKAM,CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,,PA9600015,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASIA PACKAGING,"BESIDE KAPTAB PHARMACEUTICALS,VADODARA, GUJARAT.",Vadodara,Gujarat,FALSE,FALSE,FALSE,FALSE,24ALIPV8745J1ZE,,PA9500092,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSAY ACCURACY SERVICE AND SOLUTION,"AVINASHI ROAD, COIMBATORE - 18, ",Coimbatore,FALSE,India,FALSE,FALSE,FALSE,33AAYFA6533A1ZL,FALSE,9250034,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSISI CHAR.SOCIETY FOR THE HANDICAPPED,"HUSKUR GATE, BANGALORE - 560 100, ",Bangalore,Karnataka,India,FALSE,FALSE,FALSE,29AABTA4163D1Z0,FALSE,9300013,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED CHEMICALS INDUSTRY,"PANAMPILLY NAGAR, ERNAKULAM,COCHIN",COCHIN,Kerala,FALSE,FALSE,FALSE,FALSE,32AAAPF6509K1Z0,AAAPF6509K,PA9500025,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED DISTRIBUTORS,"GEO BUILDING, BAKER JUNCTION, KOTTAYAM - 686 001., ",Kottayam,Kerala,India,FALSE,FALSE,FALSE,32AAKFA7720M1ZD,FALSE,9100012,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED DISTRIBUTORS-CBE-,"BAKER JUNCTION, KOTTAYAM - 686 001, ",Kottayam,FALSE,India,FALSE,FALSE,FALSE,32AAKFA7720M1ZD,FALSE,9275005,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED INSTRUMENTS & CHEMICALS,"PUDUPET, CHENNAI-600 002., , ",Chennai,Tamil Nadu,India,FALSE,FALSE,FALSE,33AAAFA4546M1ZJ,FALSE,9225001,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED INSTRUMENTS & CHEMICALS,"PUDUPET, CHENNAI - 600 002., ",Chennai,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250001,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED ROAD CARRIERS LTD.,"KUTTIKATTUKARA P.O,UDYOGAMANDAL ",ERNAKULAM,Kerala,FALSE,FALSE,FALSE,FALSE,32AACCA4861C1Z6,,PA9600008,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED RUBBER CHEMICALS(KOCHI)P.LTD.,"BYE PASS ROAD,,EDAPPALLY, COCHIN ",COCHIN,Kerala,FALSE,FALSE,FALSE,FALSE,32AAECA4049G1Z2,AAECA4049G,PA9500051,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED RUBBER CHEMICALS(KOCHI)PVT.LT,"PLAMUDY,KOTTAPPADY, ERNAKULAM - 686 692, ",COCHIN,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100088,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED SCIENTIFIC COMPANY,"TC-25/1579(2),S.S.KOVIL ROAD, THAMPANOOR, THIRUVANANTHAPURAM-1",Trivandrum,Kerala,India,FALSE,FALSE,unregistered,32AARFA5677Q1ZM,FALSE,9100001,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,Head Office B2B,2,121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ASSOCIATED TRADES & AGENCIES,"SYED MOHAMMED COMPLEX, ADV.ESWARA IYER ROAD, PULLEPPADY, COCHIN-35.",COCHIN,Kerala,India,FALSE,FALSE,FALSE,32ABBPJ8268R1Z3,FALSE,9100020,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ATRI SALES CORPORATION,"BOUTIQUE,A6 RAJ CHAMBERS, KOTHLA STAND, AHMEDNAGAR-414 001.",Ahmednagar,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9435125,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
AURO CARBON & CHEMICALS,"R.C.DUTT ROAD, ALKAPURI,VADODARA",Vadodara,Gujarat,FALSE,FALSE,FALSE,FALSE,24AAXFA5008M1Z4,AAXFA5008M,PA9500035,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
AVA CHEMICALS PRIVATE LTD.,"26-A, CHANDIVLI ROAD,BOMBAY",BOMBAY,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AAACA5075E,PA9500101,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
AVILA SOCIAL CENTRE,"MARUVAKKAD, CHELLANAM, COCHIN - 8",CHELLANAM,FALSE,India,FALSE,FALSE,FALSE,32AABTA4091J1ZX,FALSE,9100006,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
AVT NATURAL PRODUCTS LTD.,"ALWAYE-683 107., , ",ALWAYE,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100032,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
AZAD BUSINESS COMBINES,"WILLINGTON ISLAND,COCHIN",COCHIN,Kerala,FALSE,FALSE,FALSE,FALSE,,AADFA8602M,PA9600012,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
B.A.ENGINEERING,"T.P.ROAD, SAI HILL,BHANDUP (W), MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9600152,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
B.K. ENTERPRISE,"AGARTALA, TRIPURA (W), PIN - 799 001, ",Agartala,Tripura,India,FALSE,FALSE,FALSE,16AHBPS0318R1Z1,FALSE,9445035,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
B.PANKAJKUMAR & Co.,"135/139,KAZI SAYED STREET,MASJID BUNDER,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500389,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BALAMURUGHAN,",",Coimbatore,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,,PA9600162,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BALMER LAWRIE-VAN LEER LIMITED,"TURBHE,,NAVI MUMBAI",Navi Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AAACB2906R1ZF,,PA9500111,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BANDISH ENTERPRISES,"NEAR RAM MANDIR,VADGADI,MASJID (W),,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AACFB8407E1ZQ,AACFB8407E,PA9500136,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BANGALORE REFINERY [P] LTD.,"NEAR PRASANNA TALKIES,BANGALORE",Bangalore,Karnataka,FALSE,FALSE,FALSE,FALSE,,,PA9500115,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BANGALORE SCIENTIFIC&INDUSTRIAL SUPPLIES,"GANDHINAGAR,,BANGALORE.",Bangalore,Karnataka,FALSE,FALSE,FALSE,FALSE,,,PA9500132,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BASANT KR. PODDAR,"COURT ROAD,RANCHI",RANCHI,Jharkhand,FALSE,FALSE,FALSE,FALSE,,,PA9600151,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BEARDSELL LIMITED,"THANE-BELAPUR ROAD, TURBHE,K.U.BAZAR.P.O., NAVI MUMBAI",Navi Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AAACB1429P1ZJ,AAACB1429P,PA9500145,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BELAMI FINE CHEMICALS PVT.LTD.,"M.I.D.C., PAWNE.,NAVI MUMBAI-MAHARASHTRA",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AAACB2987J1ZE,AAACB2987J,PA9500141,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
"BENGALURU MILK UNION LTD.,","D.R.COLLEGE POST, BENGALURU - 560 029, ",BENGALURU,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9300070,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BENZ AUTO SPARES,"N.H.17,KOCHI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600161,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BENZIGER ELECTRONIC CENTRE,"KOTTIYAM.P.O., KOLLAM-691 571., ",Kollam,Kerala,India,FALSE,FALSE,FALSE,32AAATB0946L1ZX,FALSE,9100042,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BENZO CHEM INDUSTRIES PVT.LTD.,"FORT ,,MUMBAI.",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500133,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BHAKTI CHEMICALS PVT.LTD.,"OPP.SHREYAS CINEMA, L.B.S.MARG,,GHATKOPAR (W), MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AABCB3850H1ZU,,PA9500110,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BHANDARI METAL HOUSE,"CROSS DRESSER RAJAPPA LANE,,BANGALORE",Bangalore,Karnataka,FALSE,FALSE,FALSE,FALSE,,,PA9500107,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BHARAT JYOTI IMPEX,"PRINCESS STREET,,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500130,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BHARAT SANCHAR NIGAM LIMITED,",",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600163,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BHARATHAM ROADLINES,"MADURAVAYAL,CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,,PA9600155,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BHAVANI CHEMICALS,"MADHUPURA CHOWK,AHMEDABAD",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,,ACNPK4059Q,PA9600153,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BHAVNA CHEMICAL INDUSTRIES,"VALLABH VIDYANAGAR,GUJARAT",GUJARAT,Gujarat,FALSE,FALSE,FALSE,FALSE,24AABFB8357Q1ZZ,AABFB8357Q,PA9500120,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BHUTA INTERNATIONAL,"29, JAYAPRAKASH ROAD, ANDHERI (W),MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AABFB9826C1ZM,,PA9500143,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIJOY.K.DAVIS,"AMALA NAGAR P.O,THRISSUR ",Thrissur,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600159,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIO LAB DIAGNOSTICS,"PALARIVATTOM P.O, COCHIN - 682 025, ",COCHIN,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100037,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIO TECH INC(NEW),"OPP.RASHTRA DEEPIKA LTD.,, CMS COLLEGE ROAD, KOTTAYAM - 1, ",Kottayam,Kerala,India,FALSE,FALSE,FALSE,32AAQFB6486K1ZX,FALSE,9100208,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
bio wel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA00017,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIOCHEM DIAGNOSTICS,"THYCAUD P.O, TRIVANDRUM - 695 014., ",Trivandrum,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100043,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIOCON LIMITED.,"HEBBAGODI,BANGALORE",Bangalore,Karnataka,FALSE,FALSE,FALSE,FALSE,,,PA9500118,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIOLAB DIAGNOSTICS (I) PVT.LTD.,"M.G.ROAD, KANDIVALI (WEST),MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AACCB0928M,PA9500119,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIOMARK LABORATORIES,"2146, SADASHIV PETH , VIJAYANAGAR COLONY,Nr.NEELAYAM THEATRE CHOWK, ,PUNE",Pune,Maharashtra,FALSE,FALSE,FALSE,FALSE,27ADAPA5532E1Z6,ADAPA5532E,PA9500109,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIO-TECH INC (TCR)," KURIACHIRA, MAIN ROAD",TRICHUR,Kerala,India,FALSE,FALSE,FALSE,32AAQFB6486K1ZX,FALSE,9100209,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIO-TECH INC.,"NEAR C.M.S. COLLEGE, KOTTAYAM - 686 001, ",Kottayam,Kerala,India,FALSE,FALSE,FALSE,32AAQFB6486K1ZX,FALSE,9100205,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIOTECHNOLOGY & MODEL FLORICULTURE CENTR,"TRIVANDRUM - 695 582, , ",Trivandrum,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100101,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIOWEL INC,"SIVARAMAKRISHNA AIYER ROAD, PLAMOODU, PATTOM.P.O., THIRUVANANTHAPURAM - 4",Trivandrum,Kerala,India,FALSE,FALSE,FALSE,32AAHFB7582R1ZT,FALSE,9100079,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BIOWEL INC. (Duplicate  Code),"SIVARAMAKRISHNA AIYER ROAD, PLAMOODU, PATTOM.P.O.",THIRUVANANTHAPURAM,Kerala,India,FALSE,FALSE,FALSE,32AAHFB7582R1ZT,FALSE,PA00005,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BLACK ROSE INDUSTRIES LTD.,"NARIMAN POINT,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AAACA3676P,PA9500139,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BLACK ROSE INDUSTRIES LTD.,"PULIAMBEDU VILLAGE ROAD,THIRUVERKADU, CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,,PA9500146,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BLOW CAN INDUSTRIES,"VARKAL ODAI, KATTUKUPPAM,,PUDUCHERRY",PONDICHERRY,PONDICHERRY,FALSE,FALSE,FALSE,FALSE,34AADFB9768P1ZP,AADFB9768P,PA9500135,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BLR LOGISTIKS (I) LTD.,"94, SURAT STREET,MUMBAI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,,AAACB3002G,PA9600157,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BLUE DART DIAGNOSTICS,"OPP.POLICE STATION, AHAMMED KURIKKAL ROAD, MALAPPURAM - 676 519",Malappuram,Kerala,India,FALSE,FALSE,FALSE,32AAEFB9166A1ZV,FALSE,9100047,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BLUEMAX COMPANY,"ERNAKULAM,",ERNAKULAM,Kerala,FALSE,FALSE,FALSE,FALSE,32AACFB4968J1ZE,,PA9500128,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BONDWELL RESINS PVT.LTD.,"KATTAMPALLI.P.O., KANNUR 670 015, ",Kannur,FALSE,India,FALSE,FALSE,FALSE,32AABCB4412F1ZF,FALSE,9100041,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BOOKS LAND,"TRIVANDRUM - 695 001, , ",Trivandrum,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100204,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BORAX MORARJI LIMITED,"AMBARNATH, THANE DISTRICT,,MAHARASHTRA",Thane,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500125,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BORAX MORARJI LIMITED,"DAHEJ, BHARUCH,",Bharuch,Gujarat,FALSE,FALSE,FALSE,FALSE,,,PA9600154,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BOTHRA INDUSTRIES,"PHASE-II,,NEW DELHI.",NEW DELHI,Delhi,FALSE,FALSE,FALSE,FALSE,07AAMCS1619N1ZW,AAAFB3085E,PA9500124,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BRAHMOS AEROSPACE THIRUVANANTHAPURAM LTD,"BEACH P.O, THIRUVANANTHAPURAM - 695 007, ",TRIVANDRUM - 7,Kerala,India,FALSE,FALSE,FALSE,32AABCK2217K1ZW,FALSE,9100075,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
BRAIN STREAM ADVISORS PVT.LTD.,"SOUTH JANATHA ROAD,PALARIVATTOM, KOCHI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600158,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
