company_id,default_code,hs_code_Id,product_brand_id,name,uom_id,list_price,standard_price,specific_gravity,uom_po_id,product_type, categ_id ,track_all,type,produce_delay ,taxes_id,supplier_taxes_id,product_min_qty,product_max_qty,RQTY_ qty_multiple,ROUND,LOSSPER,warehouse_id,valuation     ,property_stock_account_input,property_stock_account_output,property_account_income, property_account_expense,cost_method,sale_ok,purchase_ok,status
NICE CHEMICALS PVT. LTD.,RN038,29163990,Purchase,1-NAPHTHALENE ACETIC ACID-99%,KG(s),869.12,869.12,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,2,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RN039,29214225,Purchase,m-NITROANILINE-99% (3-NITROANILINE),KG(s),667.92,667.92,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RN040,29199090,Purchase,4-NITRO PHENYL DISODIUM O.PHOSPHATE A.R-98%,KG(s),48960,48960,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RN041,29214590,Purchase,1-NAPHTHYLAMINE HYDROCHLORIDE-98%,KG(s),1545.51,1545.51,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,5,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RN042,28080010,Purchase,NITRIC ACID L.R 55-57%,Unit(s),42,42,,Unit(s),RM,INORGANIC CHEMICALS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RN043,28080010,Purchase,NITRIC ACID L.R 50-55%,LT(s),42,42,1,LT(s),RM,INORGANIC CHEMICALS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RN044,28080010,Purchase,NITRIC ACID E.L GRADE,LT(s),65,65,1,LT(s),RM,INORGANIC CHEMICALS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RN045,28080010,Purchase,NITRIC ACID L.R 53-55%,LT(s),45,45,1,LT(s),RM,INORGANIC CHEMICALS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO001,29215990,Purchase,O-TOLIDINE,KG(s),4800,4800,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0.3,1,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO002,29214330,Purchase,O-TOLUIDENE,LT-KG,366.2,366.2,1,KG-1.000,RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,50,0,3,5,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO003,28092010,Purchase,ORTHO PHOSPHORIC ACID A.R.,KG-LT,153.38,153.38,1.75,LT-1.750,RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,50,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO004,28092010,Purchase,ORTHO PHOSPHORIC ACID L.R.,KG-LT,112.48,112.48,1.75,LT-1.750,RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,350,250,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO005,28092010,Purchase,ORTHO PHOSPHORIC ACID-TECHNICAL,KG-LT,69.61,69.61,1.75,LT-1.750,RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,50,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO006,29171110,Purchase,OXALIC ACID A.R,KG(s),168.71,168.71,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,50,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO007,29171110,Purchase,OXALIC ACID L.R,KG(s),77.71,77.71,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,250,250,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO008,32041262,Purchase,ORENGE G POWDER,KG(s),3570,3570,1,KG(s),RM,TANNING OR DYEING EXTRACTS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",0,0,1,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO009,32041929,Purchase,ORCEIN,GM(s),81.6,81.6,1,GM(s),RM,TANNING OR DYEING EXTRACTS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,100,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO011,29071290,Purchase,ORTHO CRESOL,KG-LT,751.3,751.3,1.046,LT-1.046,RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,5,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO012,29072990,Purchase,ORCINOL MONOHYDRATE,KG(s),14851.2,14851.2,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO013,29041090,Purchase,1-OCTANE SULPHONIC ACID SODIUM SALT A.R.,KG(s),8670,8670,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO014,15099010,Purchase,OLIVE OIL,LT-KG,674.23,674.23,0.916,KG-0.916,RM,ANIMAL OR VEGITABLE FATS & OILS,N,Stockable Product,20,"SGST@2.5, CGST@2.5 , IGST@5","SGST@2.5, CGST@2.5 , IGST@5",0,0,0,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO015,33011200,Purchase,ORANGE OIL,LT-KG,957.38,957.38,0.854,KG-0.854,RM,ESSENTIAL OILS & RESINOIDES,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO016,38231200,Purchase,OLEIC ACID (FOR BIOCHEMISTRY) 65-70%,LT-KG,56.28,56.28,0.894,KG-0.894,RM,MISCELLANEOUS CHEMICAL PRODUCTS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RO017,28259090,Purchase,OSMIUM TETROXIDE-99.9 (OSMIC ACID),GM(s),2024.7,2024.7,1,GM(s),RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP001,29223900,Purchase,P DI METHYL AMINO BENZALDEHYDE,KG(s),2040,2040,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,25,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP002,29126000,Purchase,PARA FORMALDEHYDE-GRANULAR L.R.,KG(s),115.38,115.38,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,50,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP003,27109900,Purchase,PARAFFIN LIQUID HEAVY,LT-KG,83.72,83.72,0.875,KG-0.875,RM,"MINERAL FUELS, MINERAL OILS & PRODUCTS OF THEIR DISTILLATIONS, WAXES",N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,209,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP004,27101990,Purchase,PARAFFIN LIQUID LIGHT I.P,LT-KG,63.95,63.95,0.85,KG-0.850,RM,"MINERAL FUELS, MINERAL OILS & PRODUCTS OF THEIR DISTILLATIONS, WAXES",N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,210,209,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP005,27122090,Purchase,PARAFFIN WAX 58-60 C,KG(s),115,115,1,KG(s),RM,"MINERAL FUELS, MINERAL OILS & PRODUCTS OF THEIR DISTILLATIONS, WAXES",N,Stockable Product,7,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,800,500,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP006,27122090,Purchase,PARAFFIN WAX 60-62 C,KG(s),115,115,1,KG(s),RM,"MINERAL FUELS, MINERAL OILS & PRODUCTS OF THEIR DISTILLATIONS, WAXES",N,Stockable Product,7,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,50,100,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP007,29071220,Purchase,M-CRESOL/CREOSOLE OIL/CRESYLIC ACID,KG-LT,141.64,141.64,1.04,LT-1.040,RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,200,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP008,35040010,Purchase,PEPTONE,KG(s),346.8,346.8,1,KG(s),RM,"ALBUMINOIDAL SUBSTANCES, MODIFIED STARCHES, GLUES, ENZYMES",N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,25,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP009,28111990,Purchase,PERCHLORIC ACID 70%,LT-KG,848.88,848.88,1.7,KG-1.700,RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,24,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP011,27101213,Purchase,PETROLEUM ETHER 40-60 C,LT-KG,185.13,185.13,0.645,KG-0.645,RM,"MINERAL FUELS, MINERAL OILS & PRODUCTS OF THEIR DISTILLATIONS, WAXES",N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,135,3,10,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP013,29071110,Purchase,PHENOL,KG(s),122.77,122.77,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,7,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,430,430,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP014,29173500,Purchase,PHTHALIC ANHYDRIDE,KG(s),117.48,117.48,1,KG(s),RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,25,50,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP015,29011000,Purchase,n PENTANE,LT-KG,453.91,453.91,0.627,KG-0.627,RM,ORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,5,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP016,28299020,Purchase,POTASSIUM BROMATE,KG(s),431.5,431.5,1,KG(s),RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,25,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP017,28275120,Purchase,POTASSIUM BROMIDE,KG(s),416.16,416.16,1,KG(s),RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,50,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP018,28364000,Purchase,POTASSIUM CARBONATE,KG(s),89.28,89.28,1,KG(s),RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,50,100,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP019,31042000,Purchase,POTASSIUM CHLORIDE,KG(s),50.1,50.1,1,KG(s),RM,FERTILISERS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,100,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP020,31042000,Purchase,POTASSIUM CHLORIDE A.R.,KG(s),211.66,211.66,1,KG(s),RM,FERTILISERS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,50,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP021,28415090,Purchase,POTASSIUM CHROMATE,KG(s),345.61,345.61,1,KG(s),RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,100,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP022,28352400,Purchase,POTASSIUM DI HYDROGEN ORTHO PHOSPHATE,KG(s),149.15,149.15,1,KG(s),RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,50,50,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP023,28415090,Purchase,POTASSIUM DICHROMATE  L.R,KG(s),385.48,385.48,1,KG(s),RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,200,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,RP024,28415090,Purchase,POTASSIUM DICHROMATE A.R,KG(s),437.63,437.63,1,KG(s),RM,INORGANIC CHEMICALS,N,Stockable Product,20,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,50,3,1,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
