Sale Order,Date of order,reference,Customer,Product,Quantity,Discount,Taxes,Tax Desc,Unit Price,Sub Total,Total
SO1368,2017-09-07,"""""",9100587,L30329,3.0,38.0,18.0,Local,407.0,757.02,64004.35
SO1368,2017-09-07,"""""",9100587,M10129,5.0,38.0,18.0,Local,160.0,496.0,64004.35
SO1368,2017-09-07,"""""",9100587,M10329,5.0,38.0,18.0,Local,151.0,468.1,64004.35
SO1368,2017-09-07,"""""",9100587,M10529,3.0,38.0,18.0,Local,407.0,757.02,64004.35
SO1368,2017-09-07,"""""",9100587,M10629,3.0,38.0,18.0,Local,303.0,563.58,64004.35
SO1368,2017-09-07,"""""",9100587,M10629,5.0,38.0,18.0,Local,303.0,939.3,64004.35
SO1368,2017-09-07,"""""",9100587,M20129,3.0,38.0,18.0,Local,654.0,1216.44,64004.35
SO1368,2017-09-07,"""""",9100587,M41239,4.0,38.0,18.0,Local,899.0,2229.52,64004.35
SO1368,2017-09-07,"""""",9100587,M41571,5.0,38.0,12.0,Local,94.0,291.4,64004.35
SO1368,2017-09-07,"""""",9100587,N10729,16.0,41.1,18.0,Local,158.0,1488.99,64004.35
SO1368,2017-09-07,"""""",9100587,N20271,4.0,38.0,12.0,Local,155.0,384.4,64004.35
SO1368,2017-09-07,"""""",9100587,P13129,3.0,38.0,18.0,Local,211.0,392.46,64004.35
SO1368,2017-09-07,"""""",9100587,P12429,4.0,38.0,18.0,Local,247.0,612.56,64004.35
SO1368,2017-09-07,"""""",9100587,P13429,7.0,38.0,18.0,Local,463.0,2009.42,64004.35
SO1368,2017-09-07,"""""",9100587,P13639,3.0,38.0,18.0,Local,706.0,1313.16,64004.35
SO1368,2017-09-07,"""""",9100587,P40871,4.0,38.0,12.0,Local,95.0,235.6,64004.35
SO1368,2017-09-07,"""""",9100587,L40851,10.0,38.0,12.0,Local,77.0,477.4,64004.35
SO1368,2017-09-07,"""""",9100587,S10683,4.0,38.0,18.0,Local,134.0,332.32,64004.35
SO1368,2017-09-07,"""""",9100587,S11109,2.0,38.0,18.0,Local,3649.0,4524.76,64004.35
SO1368,2017-09-07,"""""",9100587,S11929,5.0,38.0,18.0,Local,157.0,486.7,64004.35
SO1368,2017-09-07,"""""",9100587,S12029,4.0,38.0,18.0,Local,220.0,545.6,64004.35
SO1368,2017-09-07,"""""",9100587,S12229,8.0,38.0,0,No tax,116.0,575.36,64004.35
SO1368,2017-09-07,"""""",9100587,S12517,3.0,38.0,18.0,Local,430.0,799.8,64004.35
SO1368,2017-09-07,"""""",9100587,S12517,3.0,38.0,18.0,Local,430.0,799.8,64004.35
SO1368,2017-09-07,"""""",9100587,S12929,5.0,38.0,18.0,Local,179.0,554.9,64004.35
SO1368,2017-09-07,"""""",9100587,S13529,3.0,38.0,18.0,Local,206.0,383.16,64004.35
SO1368,2017-09-07,"""""",9100587,S13539,2.0,38.0,18.0,Local,1272.0,1577.28,64004.35
SO1368,2017-09-07,"""""",9100587,S13829,3.0,38.0,18.0,Local,163.0,303.18,64004.35
SO1368,2017-09-07,"""""",9100587,S14325,3.0,38.0,18.0,Local,288.0,535.68,64004.35
SO1368,2017-09-07,"""""",9100587,S14429,3.0,38.0,18.0,Local,338.0,628.68,64004.35
SO1368,2017-09-07,"""""",9100587,S15037,4.0,38.0,18.0,Local,739.0,1832.72,64004.35
SO1368,2017-09-07,"""""",9100587,S16029,3.0,38.0,18.0,Local,324.0,602.64,64004.35
SO1368,2017-09-07,"""""",9100587,T11317,2.0,38.0,18.0,Local,160.0,198.4,64004.35
SO1368,2017-09-07,"""""",9100587,Z10329,5.0,38.0,18.0,Local,368.0,1140.8,64004.35
SO1368,2017-09-07,"""""",9100587,Z10729,4.0,38.0,18.0,Local,211.0,523.28,64004.35
SO1368,2017-09-07,"""""",9100587,Z11029,4.0,38.0,18.0,Local,371.0,920.08,64004.35
SO1368,2017-09-07,"""""",9100587,S10929,3.0,38.0,0,No tax,1.0,1.86,64004.35
SO1368,2017-09-07,"""""",9100587,F20279,4.0,38.0,12.0,Local,425.0,1054.0,64004.35
SO1364,2017-09-07,"""""",9100020,D11529,100.0,0.0,18.0,Local,125.0,12500.0,14750.0
SO1356,2017-09-07,"""No: KA0409/1718.03""",9100250,NG5558,1.0,34.0,18.0,Local,2306.0,1521.96,7007.66
SO1356,2017-09-07,"""No: KA0409/1718.03""",9100250,NG6755,4.0,34.0,18.0,Local,488.0,1288.32,7007.66
SO1356,2017-09-07,"""No: KA0409/1718.03""",9100250,NG7836,30.0,34.0,18.0,Local,158.0,3128.4,7007.66
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,A11329,20.0,41.1,18.0,Local,142.0,1672.76,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,A13329,20.0,41.1,18.0,Local,163.0,1920.14,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,A33101,1.0,38.0,18.0,Local,51.0,31.62,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,D11529,16.0,41.1,18.0,Local,282.0,2657.57,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,E11429,5.0,38.0,18.0,Local,228.0,706.8,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,I41056,10.0,38.0,12.0,Local,194.0,1202.8,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,L31271,2.0,38.0,12.0,Local,115.0,142.6,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,L40851,10.0,38.0,12.0,Local,77.0,477.4,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,L40951,10.0,38.0,12.0,Local,77.0,477.4,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,P13129,3.0,38.0,18.0,Local,211.0,392.46,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,S12829,20.0,41.1,18.0,Local,135.0,1590.3,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,S24771,10.0,38.0,12.0,Local,103.0,638.6,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,T10929,4.0,38.0,18.0,Local,249.0,617.52,15201.49
SO1353,2017-09-07,"""order dated 07.09.17""",9100440,X10229,3.0,38.0,18.0,Local,271.0,504.06,15201.49
SO1351,2017-09-07,"""""",9100153,A15388,2.0,0.0,18.0,Local,2675.0,5350.0,13062.6
SO1351,2017-09-07,"""""",9100153,E12888,1.0,0.0,18.0,Local,2900.0,2900.0,13062.6
SO1351,2017-09-07,"""""",9100153,I11101,6.0,0.0,18.0,Local,470.0,2820.0,13062.6
SO1344,2017-09-07,"""45""",9450320,A10129,1.0,47.0,18.0,Inter,222.0,117.66,32620.91
SO1344,2017-09-07,"""45""",9450320,A10137,1.0,47.0,18.0,Inter,865.0,458.45,32620.91
SO1344,2017-09-07,"""45""",9450320,A11679,5.0,47.0,18.0,Inter,122.0,323.3,32620.91
SO1344,2017-09-07,"""45""",9450320,A11687,1.0,47.0,18.0,Inter,432.0,228.96,32620.91
SO1344,2017-09-07,"""45""",9450320,A11829,1.0,47.0,18.0,Inter,272.0,144.16,32620.91
SO1344,2017-09-07,"""45""",9450320,A12329,1.0,47.0,18.0,Inter,281.0,148.93,32620.91
SO1344,2017-09-07,"""45""",9450320,A12717,1.0,47.0,18.0,Inter,894.0,473.82,32620.91
SO1344,2017-09-07,"""45""",9450320,A13129,1.0,47.0,18.0,Inter,309.0,163.77,32620.91
SO1344,2017-09-07,"""45""",9450320,A13329,1.0,47.0,18.0,Inter,163.0,86.39,32620.91
SO1344,2017-09-07,"""45""",9450320,A15429,2.0,47.0,18.0,Inter,247.0,261.82,32620.91
SO1344,2017-09-07,"""45""",9450320,A15517,1.0,47.0,18.0,Inter,1677.0,888.81,32620.91
SO1344,2017-09-07,"""45""",9450320,A15529,2.0,47.0,18.0,Inter,206.0,218.36,32620.91
SO1344,2017-09-07,"""45""",9450320,A23271,2.0,47.0,12.0,Inter,87.0,92.22,32620.91
SO1344,2017-09-07,"""45""",9450320,A61579,2.0,47.0,12.0,Inter,163.0,172.78,32620.91
SO1344,2017-09-07,"""45""",9450320,A83229,4.0,47.0,18.0,Inter,174.0,368.88,32620.91
SO1344,2017-09-07,"""45""",9450320,B10329,1.0,47.0,18.0,Inter,197.0,104.41,32620.91
SO1344,2017-09-07,"""45""",9450320,B10629,1.0,47.0,18.0,Inter,222.0,117.66,32620.91
SO1344,2017-09-07,"""45""",9450320,B10829,1.0,47.0,18.0,Inter,232.0,122.96,32620.91
SO1344,2017-09-07,"""45""",9450320,B11025,3.0,47.0,18.0,Inter,395.0,628.05,32620.91
SO1344,2017-09-07,"""45""",9450320,B11225,1.0,47.0,18.0,Inter,301.0,159.53,32620.91
SO1344,2017-09-07,"""45""",9450320,B11729,5.0,47.0,18.0,Inter,238.0,630.7,32620.91
SO1344,2017-09-07,"""45""",9450320,B11829,2.0,47.0,18.0,Inter,265.0,280.9,32620.91
SO1344,2017-09-07,"""45""",9450320,B13029,1.0,47.0,18.0,Inter,336.0,178.08,32620.91
SO1344,2017-09-07,"""45""",9450320,B20171,2.0,47.0,12.0,Inter,103.0,109.18,32620.91
SO1344,2017-09-07,"""45""",9450320,B20829,1.0,47.0,12.0,Inter,130.0,68.9,32620.91
SO1344,2017-09-07,"""45""",9450320,B30829,1.0,47.0,12.0,Inter,276.0,146.28,32620.91
SO1344,2017-09-07,"""45""",9450320,B32229,3.0,47.0,12.0,Inter,240.0,381.6,32620.91
SO1344,2017-09-07,"""45""",9450320,B42017,2.0,47.0,18.0,Inter,314.0,332.84,32620.91
SO1344,2017-09-07,"""45""",9450320,B42471,1.0,47.0,12.0,Inter,90.0,47.7,32620.91
SO1344,2017-09-07,"""45""",9450320,B42571,1.0,47.0,12.0,Inter,82.0,43.46,32620.91
SO1344,2017-09-07,"""45""",9450320,B43017,1.0,47.0,18.0,Inter,1623.0,860.19,32620.91
SO1344,2017-09-07,"""45""",9450320,B43029,1.0,47.0,12.0,Inter,157.0,83.21,32620.91
SO1344,2017-09-07,"""45""",9450320,B43529,1.0,47.0,12.0,Inter,157.0,83.21,32620.91
SO1344,2017-09-07,"""45""",9450320,C10629,3.0,47.0,18.0,Inter,163.0,259.17,32620.91
SO1344,2017-09-07,"""45""",9450320,C11529,2.0,47.0,18.0,Inter,180.0,190.8,32620.91
SO1344,2017-09-07,"""45""",9450320,C11829,3.0,47.0,18.0,Inter,287.0,456.33,32620.91
SO1344,2017-09-07,"""45""",9450320,C12329,2.0,47.0,18.0,Inter,246.0,260.76,32620.91
SO1344,2017-09-07,"""45""",9450320,C12617,1.0,47.0,18.0,Inter,540.0,286.2,32620.91
SO1344,2017-09-07,"""45""",9450320,C13129,1.0,47.0,12.0,Inter,92.0,48.76,32620.91
SO1344,2017-09-07,"""45""",9450320,C13729,1.0,47.0,18.0,Inter,660.0,349.8,32620.91
SO1344,2017-09-07,"""45""",9450320,C15417,1.0,47.0,18.0,Inter,1227.0,650.31,32620.91
SO1344,2017-09-07,"""45""",9450320,C15525,2.0,47.0,18.0,Inter,307.0,325.42,32620.91
SO1344,2017-09-07,"""45""",9450320,C17317,3.0,47.0,18.0,Inter,249.0,395.91,32620.91
SO1344,2017-09-07,"""45""",9450320,C18929,2.0,47.0,18.0,Inter,341.0,361.46,32620.91
SO1344,2017-09-07,"""45""",9450320,C20079,1.0,47.0,18.0,Inter,433.0,229.49,32620.91
SO1344,2017-09-07,"""45""",9450320,C21709,2.0,47.0,18.0,Inter,354.0,375.24,32620.91
SO1344,2017-09-07,"""45""",9450320,C22171,1.0,47.0,12.0,Inter,95.0,50.35,32620.91
SO1344,2017-09-07,"""45""",9450320,C25329,1.0,47.0,5.0,Inter,377.0,199.81,32620.91
SO1344,2017-09-07,"""45""",9450320,C30329,1.0,47.0,18.0,Inter,433.0,229.49,32620.91
SO1344,2017-09-07,"""45""",9450320,C32101,1.0,47.0,18.0,Inter,320.0,169.6,32620.91
SO1344,2017-09-07,"""45""",9450320,C33971,2.0,47.0,12.0,Inter,91.0,96.46,32620.91
SO1344,2017-09-07,"""45""",9450320,C40129,2.0,47.0,18.0,Inter,281.0,297.86,32620.91
SO1344,2017-09-07,"""45""",9450320,C41971,1.0,47.0,12.0,Inter,93.0,49.29,32620.91
SO1344,2017-09-07,"""45""",9450320,D10629,1.0,47.0,18.0,Inter,475.0,251.75,32620.91
SO1344,2017-09-07,"""45""",9450320,D10729,1.0,47.0,18.0,Inter,488.0,258.64,32620.91
SO1344,2017-09-07,"""45""",9450320,D31205,1.0,47.0,18.0,Inter,595.0,315.35,32620.91
SO1344,2017-09-07,"""45""",9450320,E10229,2.0,47.0,18.0,Inter,655.0,694.3,32620.91
SO1344,2017-09-07,"""45""",9450320,E11429,2.0,47.0,18.0,Inter,228.0,241.68,32620.91
SO1344,2017-09-07,"""45""",9450320,E20371,2.0,47.0,12.0,Inter,99.0,104.94,32620.91
SO1344,2017-09-07,"""45""",9450320,E21329,1.0,47.0,12.0,Inter,293.0,155.29,32620.91
SO1344,2017-09-07,"""45""",9450320,E31529,2.0,47.0,18.0,Inter,378.0,400.68,32620.91
SO1344,2017-09-07,"""45""",9450320,F10329,1.0,47.0,18.0,Inter,163.0,86.39,32620.91
SO1344,2017-09-07,"""45""",9450320,F10729,2.0,47.0,18.0,Inter,130.0,137.8,32620.91
SO1344,2017-09-07,"""45""",9450320,F20179,2.0,47.0,12.0,Inter,240.0,254.4,32620.91
SO1344,2017-09-07,"""45""",9450320,F20279,2.0,47.0,12.0,Inter,425.0,450.5,32620.91
SO1344,2017-09-07,"""45""",9450320,F20471,3.0,47.0,12.0,Inter,82.0,130.38,32620.91
SO1344,2017-09-07,"""45""",9450320,F31709,2.0,47.0,18.0,Inter,146.0,154.76,32620.91
SO1344,2017-09-07,"""45""",9450320,G10229,2.0,47.0,18.0,Inter,190.0,201.4,32620.91
SO1344,2017-09-07,"""45""",9450320,G10537,1.0,47.0,18.0,Inter,974.0,516.22,32620.91
SO1344,2017-09-07,"""45""",9450320,G11029,3.0,47.0,18.0,Inter,273.0,434.07,32620.91
SO1344,2017-09-07,"""45""",9450320,G11525,1.0,47.0,18.0,Inter,329.0,174.37,32620.91
SO1344,2017-09-07,"""45""",9450320,G12417,1.0,47.0,18.0,Inter,184.0,97.52,32620.91
SO1344,2017-09-07,"""45""",9450320,G20329,1.0,47.0,5.0,Inter,617.0,327.01,32620.91
SO1344,2017-09-07,"""45""",9450320,H10683,4.0,47.0,18.0,Inter,171.0,362.52,32620.91
SO1344,2017-09-07,"""45""",9450320,H11229,4.0,47.0,18.0,Inter,190.0,402.8,32620.91
SO1344,2017-09-07,"""45""",9450320,H12037,1.0,47.0,18.0,Inter,557.0,295.21,32620.91
SO1344,2017-09-07,"""45""",9450320,I10610,1.0,47.0,18.0,Inter,348.0,184.44,32620.91
SO1344,2017-09-07,"""45""",9450320,I10917,1.0,47.0,12.0,Inter,1290.0,683.7,32620.91
SO1344,2017-09-07,"""45""",9450320,I41056,1.0,47.0,12.0,Inter,194.0,102.82,32620.91
SO1344,2017-09-07,"""45""",9450320,I51079,3.0,47.0,12.0,Inter,405.0,643.95,32620.91
SO1344,2017-09-07,"""45""",9450320,L10129,2.0,47.0,18.0,Inter,357.0,378.42,32620.91
SO1344,2017-09-07,"""45""",9450320,L10829,4.0,47.0,18.0,Inter,403.0,854.36,32620.91
SO1344,2017-09-07,"""45""",9450320,L12117,4.0,47.0,12.0,Inter,211.0,447.32,32620.91
SO1344,2017-09-07,"""45""",9450320,L20129,1.0,47.0,12.0,Inter,194.0,102.82,32620.91
SO1344,2017-09-07,"""45""",9450320,L30429,1.0,47.0,18.0,Inter,433.0,229.49,32620.91
SO1344,2017-09-07,"""45""",9450320,L30575,1.0,47.0,12.0,Inter,160.0,84.8,32620.91
SO1344,2017-09-07,"""45""",9450320,L31271,1.0,47.0,12.0,Inter,115.0,60.95,32620.91
SO1344,2017-09-07,"""45""",9450320,M10329,2.0,47.0,18.0,Inter,151.0,160.06,32620.91
SO1344,2017-09-07,"""45""",9450320,M11225,3.0,47.0,18.0,Inter,567.0,901.53,32620.91
SO1344,2017-09-07,"""45""",9450320,M12225,4.0,47.0,5.0,Inter,377.0,799.24,32620.91
SO1344,2017-09-07,"""45""",9450320,M40717,1.0,47.0,18.0,Inter,1889.0,1001.17,32620.91
SO1344,2017-09-07,"""45""",9450320,M41239,1.0,47.0,18.0,Inter,899.0,476.47,32620.91
SO1344,2017-09-07,"""45""",9450320,M41471,5.0,47.0,12.0,Inter,90.0,238.5,32620.91
SO1344,2017-09-07,"""45""",9450320,M41571,5.0,47.0,12.0,Inter,94.0,249.1,32620.91
SO1344,2017-09-07,"""45""",9450320,P10901,1.0,47.0,18.0,Inter,373.0,197.69,32620.91
SO1343,2017-09-07,"""ORDER MAIL DATED 01.09.2017""",9445022,C10729,256.0,0.0,18.0,Inter,66.0,16896.0,197777.28
SO1343,2017-09-07,"""ORDER MAIL DATED 01.09.2017""",9445022,D15051,500.0,0.0,18.0,Inter,130.0,65000.0,197777.28
SO1343,2017-09-07,"""ORDER MAIL DATED 01.09.2017""",9445022,F11229,500.0,0.0,18.0,Inter,57.0,28500.0,197777.28
SO1343,2017-09-07,"""ORDER MAIL DATED 01.09.2017""",9445022,F30929,40.0,0.0,12.0,Inter,120.0,4800.0,197777.28
SO1343,2017-09-07,"""ORDER MAIL DATED 01.09.2017""",9445022,F31029,40.0,0.0,12.0,Inter,120.0,4800.0,197777.28
SO1343,2017-09-07,"""ORDER MAIL DATED 01.09.2017""",9445022,P13429,260.0,0.0,18.0,Inter,185.0,48100.0,197777.28
SO1341,2017-09-07,"""45""",9450320,A17429,1.0,47.0,18.0,Inter,840.0,445.2,32688.85
SO1341,2017-09-07,"""45""",9450320,C42229,1.0,47.0,18.0,Inter,811.0,429.83,32688.85
SO1341,2017-09-07,"""45""",9450320,E31529,1.0,47.0,18.0,Inter,378.0,200.34,32688.85
SO1341,2017-09-07,"""45""",9450320,M22671,1.0,47.0,12.0,Inter,755.0,400.15,32688.85
SO1341,2017-09-07,"""45""",9450320,M22671,1.0,47.0,12.0,Inter,755.0,400.15,32688.85
SO1341,2017-09-07,"""45""",9450320,M31771,2.0,47.0,12.0,Inter,98.0,103.88,32688.85
SO1341,2017-09-07,"""45""",9450320,M31929,1.0,47.0,12.0,Inter,365.0,193.45,32688.85
SO1341,2017-09-07,"""45""",9450320,N10730,4.0,47.0,18.0,Inter,210.0,445.2,32688.85
SO1341,2017-09-07,"""45""",9450320,N11579,2.0,47.0,18.0,Inter,270.0,286.2,32688.85
SO1341,2017-09-07,"""45""",9450320,N11737,1.0,47.0,18.0,Inter,628.0,332.84,32688.85
SO1341,2017-09-07,"""45""",9450320,N40871,2.0,47.0,12.0,Inter,107.0,113.42,32688.85
SO1341,2017-09-07,"""45""",9450320,N40971,2.0,47.0,12.0,Inter,93.0,98.58,32688.85
SO1341,2017-09-07,"""45""",9450320,O10229,1.0,47.0,18.0,Inter,249.0,131.97,32688.85
SO1341,2017-09-07,"""45""",9450320,O10229,1.0,47.0,18.0,Inter,249.0,131.97,32688.85
SO1341,2017-09-07,"""45""",9450320,P10217,1.0,47.0,18.0,Inter,304.0,161.12,32688.85
SO1341,2017-09-07,"""45""",9450320,P11625,2.0,47.0,18.0,Inter,347.0,367.82,32688.85
SO1341,2017-09-07,"""45""",9450320,P11729,2.0,47.0,18.0,Inter,265.0,280.9,32688.85
SO1341,2017-09-07,"""45""",9450320,P11829,1.0,47.0,18.0,Inter,163.0,86.39,32688.85
SO1341,2017-09-07,"""45""",9450320,P11929,1.0,47.0,18.0,Inter,553.0,293.09,32688.85
SO1341,2017-09-07,"""45""",9450320,P12129,1.0,47.0,18.0,Inter,602.0,319.06,32688.85
SO1341,2017-09-07,"""45""",9450320,P12325,2.0,47.0,18.0,Inter,483.0,511.98,32688.85
SO1341,2017-09-07,"""45""",9450320,P12429,1.0,47.0,18.0,Inter,247.0,130.91,32688.85
SO1341,2017-09-07,"""45""",9450320,P12829,6.0,47.0,18.0,Inter,440.0,1399.2,32688.85
SO1341,2017-09-07,"""45""",9450320,P12929,1.0,47.0,18.0,Inter,530.0,280.9,32688.85
SO1341,2017-09-07,"""45""",9450320,P13129,1.0,47.0,18.0,Inter,211.0,111.83,32688.85
SO1341,2017-09-07,"""45""",9450320,P13279,1.0,47.0,18.0,Inter,349.0,184.97,32688.85
SO1341,2017-09-07,"""45""",9450320,P14317,2.0,47.0,18.0,Inter,1050.0,1113.0,32688.85
SO1341,2017-09-07,"""45""",9450320,P15629,1.0,47.0,18.0,Inter,517.0,274.01,32688.85
SO1341,2017-09-07,"""45""",9450320,P20129,1.0,47.0,18.0,Inter,464.0,245.92,32688.85
SO1341,2017-09-07,"""45""",9450320,P20571,3.0,47.0,12.0,Inter,230.0,365.7,32688.85
SO1341,2017-09-07,"""45""",9450320,P21329,2.0,47.0,12.0,Inter,773.0,819.38,32688.85
SO1341,2017-09-07,"""45""",9450320,P22071,1.0,47.0,12.0,Inter,60.0,31.8,32688.85
SO1341,2017-09-07,"""45""",9450320,P32325,2.0,47.0,18.0,Inter,617.0,654.02,32688.85
SO1341,2017-09-07,"""45""",9450320,P40871,5.0,47.0,12.0,Inter,95.0,251.75,32688.85
SO1341,2017-09-07,"""45""",9450320,P53029,1.0,47.0,12.0,Inter,163.0,86.39,32688.85
SO1341,2017-09-07,"""45""",9450320,P72809,1.0,47.0,18.0,Inter,1033.0,547.49,32688.85
SO1341,2017-09-07,"""45""",9450320,P84129,2.0,47.0,18.0,Inter,492.0,521.52,32688.85
SO1341,2017-09-07,"""45""",9450320,P84529,2.0,47.0,18.0,Inter,377.0,399.62,32688.85
SO1341,2017-09-07,"""45""",9450320,P84629,1.0,47.0,18.0,Inter,359.0,190.27,32688.85
SO1341,2017-09-07,"""45""",9450320,R10225,1.0,47.0,18.0,Inter,900.0,477.0,32688.85
SO1341,2017-09-07,"""45""",9450320,R13401,1.0,47.0,18.0,Inter,2857.0,1514.21,32688.85
SO1341,2017-09-07,"""45""",9450320,R20171,3.0,47.0,12.0,Inter,95.0,151.05,32688.85
SO1341,2017-09-07,"""45""",9450320,S10529,1.0,47.0,12.0,Inter,191.0,101.23,32688.85
SO1341,2017-09-07,"""45""",9450320,S12029,6.0,47.0,18.0,Inter,220.0,699.6,32688.85
SO1341,2017-09-07,"""45""",9450320,S12617,2.0,47.0,18.0,Inter,425.0,450.5,32688.85
SO1341,2017-09-07,"""45""",9450320,S12829,8.0,47.0,18.0,Inter,135.0,572.4,32688.85
SO1341,2017-09-07,"""45""",9450320,S13129,1.0,47.0,18.0,Inter,357.0,189.21,32688.85
SO1341,2017-09-07,"""45""",9450320,S13429,1.0,47.0,12.0,Inter,451.0,239.03,32688.85
SO1341,2017-09-07,"""45""",9450320,S13529,1.0,47.0,18.0,Inter,206.0,109.18,32688.85
SO1341,2017-09-07,"""45""",9450320,S13617,1.0,47.0,18.0,Inter,466.0,246.98,32688.85
SO1341,2017-09-07,"""45""",9450320,S14025,4.0,47.0,18.0,Inter,260.0,551.2,32688.85
SO1341,2017-09-07,"""45""",9450320,S14029,1.0,47.0,18.0,Inter,142.0,75.26,32688.85
SO1341,2017-09-07,"""45""",9450320,S14329,5.0,47.0,18.0,Inter,475.0,1258.75,32688.85
SO1341,2017-09-07,"""45""",9450320,S14417,1.0,47.0,18.0,Inter,192.0,101.76,32688.85
SO1341,2017-09-07,"""45""",9450320,S14529,1.0,47.0,18.0,Inter,155.0,82.15,32688.85
SO1341,2017-09-07,"""45""",9450320,S14825,1.0,47.0,18.0,Inter,1266.0,670.98,32688.85
SO1341,2017-09-07,"""45""",9450320,S14929,1.0,47.0,18.0,Inter,258.0,136.74,32688.85
SO1341,2017-09-07,"""45""",9450320,S15037,1.0,47.0,18.0,Inter,739.0,391.67,32688.85
SO1341,2017-09-07,"""45""",9450320,S15039,2.0,47.0,18.0,Inter,180.0,190.8,32688.85
SO1341,2017-09-07,"""45""",9450320,S20471,2.0,47.0,12.0,Inter,143.0,151.58,32688.85
SO1341,2017-09-07,"""45""",9450320,S24271,2.0,47.0,12.0,Inter,160.0,169.6,32688.85
SO1341,2017-09-07,"""45""",9450320,S24671,1.0,47.0,12.0,Inter,105.0,55.65,32688.85
SO1341,2017-09-07,"""45""",9450320,S39704,2.0,47.0,18.0,Inter,157.0,166.42,32688.85
SO1341,2017-09-07,"""45""",9450320,S39929,2.0,47.0,5.0,Inter,256.0,271.36,32688.85
SO1341,2017-09-07,"""45""",9450320,S51271,5.0,47.0,12.0,Inter,545.0,1444.25,32688.85
SO1341,2017-09-07,"""45""",9450320,S61579,1.0,47.0,12.0,Inter,450.0,238.5,32688.85
SO1341,2017-09-07,"""45""",9450320,S83229,6.0,47.0,18.0,Inter,163.0,518.34,32688.85
SO1341,2017-09-07,"""45""",9450320,S83429,3.0,47.0,18.0,Inter,287.0,456.33,32688.85
SO1341,2017-09-07,"""45""",9450320,S83829,6.0,47.0,0,No tax,119.0,378.42,32688.85
SO1341,2017-09-07,"""45""",9450320,T10829,1.0,47.0,18.0,Inter,389.0,206.17,32688.85
SO1341,2017-09-07,"""45""",9450320,T11417,1.0,47.0,18.0,Inter,450.0,238.5,32688.85
SO1341,2017-09-07,"""45""",9450320,T11425,2.0,47.0,18.0,Inter,485.0,514.1,32688.85
SO1341,2017-09-07,"""45""",9450320,T11629,1.0,47.0,18.0,Inter,415.0,219.95,32688.85
SO1341,2017-09-07,"""45""",9450320,T12029,3.0,47.0,18.0,Inter,103.0,163.77,32688.85
SO1341,2017-09-07,"""45""",9450320,V11271,1.0,47.0,18.0,Inter,579.0,306.87,32688.85
SO1341,2017-09-07,"""45""",9450320,W20671,3.0,47.0,12.0,Inter,95.0,151.05,32688.85
SO1341,2017-09-07,"""45""",9450320,Z10729,1.0,47.0,18.0,Inter,211.0,111.83,32688.85
SO1341,2017-09-07,"""45""",9450320,Z80629,3.0,47.0,18.0,Inter,477.0,758.43,32688.85
SO1338,2017-09-07,"""""",9400500,D15051,500.0,0.0,18.0,Inter,125.0,62500.0,224100.0
SO1338,2017-09-07,"""""",9400500,F15089,10.0,0.0,18.0,Inter,1050.0,10500.0,224100.0
SO1338,2017-09-07,"""""",9400500,S21951,400.0,0.0,18.0,Inter,195.0,78000.0,224100.0
SO1338,2017-09-07,"""""",9400500,W25560,100.0,0.0,12.0,Inter,410.0,41000.0,224100.0
SO1340,2017-09-07,"""""",9300110,NG3003,36.0,50.5,18.0,Inter,63.0,1122.66,89620.81
SO1340,2017-09-07,"""""",9300110,NG3005,50.0,50.5,18.0,Inter,58.0,1435.5,89620.81
SO1340,2017-09-07,"""""",9300110,NG3007,40.0,50.5,18.0,Inter,61.0,1207.8,89620.81
SO1340,2017-09-07,"""""",9300110,NG3009,30.0,50.5,18.0,Inter,102.0,1514.7,89620.81
SO1340,2017-09-07,"""""",9300110,NG3152,20.0,50.5,18.0,Inter,476.0,4712.4,89620.81
SO1340,2017-09-07,"""""",9300110,NG3204,10.0,50.5,18.0,Inter,299.0,1480.05,89620.81
SO1340,2017-09-07,"""""",9300110,NG4403,50.0,50.5,18.0,Inter,401.0,9924.75,89620.81
SO1340,2017-09-07,"""""",9300110,NG5754,20.0,50.5,18.0,Inter,299.0,2960.1,89620.81
SO1340,2017-09-07,"""""",9300110,NG5755,10.0,50.5,18.0,Inter,339.0,1678.05,89620.81
SO1340,2017-09-07,"""""",9300110,NG5868,10.0,50.5,18.0,Inter,169.0,836.55,89620.81
SO1340,2017-09-07,"""""",9300110,NG6801,12.0,45.0,18.0,Inter,156.0,1029.6,89620.81
SO1340,2017-09-07,"""""",9300110,NG6505,22.0,50.5,18.0,Inter,87.0,947.43,89620.81
